order_id,customer_id,product_name,category,price,quantity,payment_method,rating,purchase_date,return_flag,total_spent
F0E75451,C67263,Foundation,Kecantikan,"379,851.00",1,ShopeePay,4,12/01/2023,0,379851
8653DEF8,C96668,Masker KF94,Kesehatan,"163,656.00",3,COD,4,12/01/2023,0,490968
08A795DE,C89513,GPS Tracker,Otomotif,"161,558.00",1,COD,3,12/01/2023,0,161558
A49A07E5,C57779,Vitamin C,Kesehatan,"196,713.00",1,ShopeePay,3,12/01/2023,0,196713
610564FF,C49783,Hand Sanitizer,Kesehatan,"46,756.00",3,ShopeePay,2,12/01/2023,0,140268
65464E7B,C14922,Kopi Literan,Makanan & Minuman,"411,812.00",2,COD,2,12/01/2023,0,823624
40B3735A,C11666,Pengharum Mobil,Otomotif,"209,362.00",2,Kartu Kredit,4,12/01/2023,0,418724
1673CB86,C86394,Granola,Makanan & Minuman,"401,818.00",2,GoPay,2,12/01/2023,0,803636
A31CD7A9,C27517,Puzzle 1000pcs,Mainan,"350,849.00",3,COD,5,12/01/2023,0,1052547
69110E9D,C81174,Kopi Literan,Makanan & Minuman,"232,526.00",2,COD,5,12/01/2023,0,465052
75DF1CE2,C81594,GPS Tracker,Otomotif,"162,935.00",1,ShopeePay,1,12/01/2023,0,162935
C5AE2983,C62260,Sunscreen SPF50,Kecantikan,"451,144.00",3,COD,4,12/01/2023,0,1353432
F48A061B,C64570,Smartwatch,Elektronik,"279,123.00",3,GoPay,4,12/01/2023,0,837369
9194D7CF,C27931,Sunscreen SPF50,Kecantikan,"390,098.00",1,COD,4,12/01/2023,0,390098
064C7BAD,C83671,Tempat Sampah Mini,Rumah Tangga,"16,653.00",1,Transfer Bank,3,12/01/2023,0,16653
39AF1607,C20244,Granola,Makanan & Minuman,"190,346.00",2,GoPay,1,12/01/2023,0,380692
6A7473DF,C10249,Charger Type-C,Elektronik,"346,920.00",1,Transfer Bank,4,12/01/2023,0,346920
7BC27E85,C56766,Mie Instan Premium,Makanan & Minuman,"148,651.00",1,Kartu Kredit,4,12/01/2023,0,148651
713E19D7,C64405,Vitamin C,Kesehatan,"218,770.00",1,COD,5,12/01/2023,0,218770
79C1B3FC,C53314,Coklat Bubuk,Makanan & Minuman,"493,214.00",2,COD,5,12/01/2023,0,986428
91D4E8F9,C46569,Sunscreen SPF50,Kecantikan,"53,175.00",3,Kartu Kredit,1,12/01/2023,0,159525
E8B9EC7E,C75458,Hijab,Fashion,"288,034.00",3,Kartu Kredit,5,12/01/2023,0,864102
5B7249A2,C31320,Hijab,Fashion,"427,052.00",3,ShopeePay,1,12/01/2023,0,1281156
5A85B624,C29492,Hand Sanitizer,Kesehatan,"168,647.00",1,Kartu Kredit,5,13/01/2023,0,168647
49AF2B3B,C33671,Lipstik Matte,Kecantikan,"340,402.00",1,ShopeePay,5,13/01/2023,0,340402
AD12573D,C91163,GPS Tracker,Otomotif,"237,020.00",1,ShopeePay,2,13/01/2023,1,237020
14142B60,C15230,Masker KF94,Kesehatan,"235,443.00",2,Kartu Kredit,3,13/01/2023,0,470886
CE2F1EE9,C28805,RC Car,Mainan,"490,708.00",1,ShopeePay,1,13/01/2023,0,490708
F2B5A565,C87310,Vitamin C,Kesehatan,"376,977.00",2,Kartu Kredit,1,13/01/2023,0,753954
35B240B4,C41626,Foundation,Kecantikan,"103,932.00",1,COD,2,13/01/2023,0,103932
F75B80F4,C30477,Lipstik Matte,Kecantikan,"182,778.00",1,GoPay,5,13/01/2023,0,182778
AD4B82C2,C76361,Baju Oversize,Fashion,"216,670.00",1,ShopeePay,2,13/01/2023,0,216670
055A8274,C59791,Pengharum Mobil,Otomotif,"118,940.00",3,Kartu Kredit,5,13/01/2023,0,356820
5D4C37AB,C34140,Coklat Bubuk,Makanan & Minuman,"423,306.00",1,COD,1,13/01/2023,0,423306
77D5BA5D,C96018,Celana Jogger,Fashion,"177,911.00",2,COD,5,13/01/2023,0,355822
5AE53614,C67676,Skincare Toner,Kecantikan,"122,289.00",3,COD,4,13/01/2023,0,366867
85255837,C29054,Celana Jogger,Fashion,"320,602.00",2,COD,5,13/01/2023,0,641204
73FB1641,C15620,Charger Type-C,Elektronik,"215,356.00",3,GoPay,2,13/01/2023,1,646068
986342CE,C36091,Pengharum Mobil,Otomotif,"434,591.00",3,GoPay,2,13/01/2023,0,1303773
85908A44,C85063,Skincare Toner,Kecantikan,"330,531.00",1,ShopeePay,3,13/01/2023,0,330531
95F7CE88,C12081,Coklat Bubuk,Makanan & Minuman,"278,533.00",2,Transfer Bank,4,13/01/2023,0,557066
B76B645C,C41102,Sarung Jok,Otomotif,"282,634.00",2,Kartu Kredit,4,13/01/2023,0,565268
56888683,C65866,RC Car,Mainan,"380,707.00",1,Kartu Kredit,5,13/01/2023,0,380707
7DDF4B5E,C80946,GPS Tracker,Otomotif,"45,150.00",1,COD,1,14/01/2023,0,45150
A76F4631,C79897,Kopi Literan,Makanan & Minuman,"290,957.00",1,GoPay,4,14/01/2023,0,290957
9155EE4F,C72186,Baju Oversize,Fashion,"207,811.00",2,COD,1,14/01/2023,0,415622
AAF16252,C40769,Alat Vakum Mini,Otomotif,"164,578.00",2,COD,5,14/01/2023,0,329156
AFC86EF6,C89368,Skincare Toner,Kecantikan,"459,244.00",3,ShopeePay,2,14/01/2023,0,1377732
F7FEC514,C27871,Charger Type-C,Elektronik,"119,459.00",3,Kartu Kredit,1,14/01/2023,0,358377
4A388B34,C85094,Mie Instan Premium,Makanan & Minuman,"365,466.00",3,ShopeePay,1,14/01/2023,0,1096398
88F5B1A0,C44887,Celana Jogger,Fashion,"271,078.00",1,Transfer Bank,1,14/01/2023,1,271078
2C9C52DD,C74057,Pengharum Mobil,Otomotif,"72,556.00",3,ShopeePay,2,14/01/2023,0,217668
D4BD2223,C40762,Coklat Bubuk,Makanan & Minuman,"295,843.00",2,Transfer Bank,1,14/01/2023,0,591686
5D80AC73,C60789,Set Pisau Dapur,Rumah Tangga,"159,198.00",3,COD,2,14/01/2023,0,477594
E45860C4,C20995,Smartwatch,Elektronik,"103,438.00",2,COD,3,14/01/2023,0,206876
DBAF1787,C58140,Puzzle 1000pcs,Mainan,"120,002.00",2,ShopeePay,2,14/01/2023,0,240004
59626130,C32541,Masker KF94,Kesehatan,"292,903.00",3,COD,3,14/01/2023,0,878709
CAACDF26,C17504,Masker KF94,Kesehatan,"52,135.00",3,GoPay,3,14/01/2023,0,156405
84866394,C54740,Puzzle 1000pcs,Mainan,"168,723.00",1,GoPay,3,14/01/2023,0,168723
5AB7AEFE,C12645,Mainan Edukasi,Mainan,"357,374.00",3,GoPay,3,14/01/2023,0,1072122
CB024631,C28831,Tempat Sampah Mini,Rumah Tangga,"210,562.00",1,ShopeePay,3,14/01/2023,0,210562
9F055CA7,C87800,Hijab,Fashion,"87,186.00",1,Transfer Bank,4,14/01/2023,0,87186
16C050EE,C22758,RC Car,Mainan,"353,152.00",1,Transfer Bank,4,14/01/2023,0,353152
7375D262,C99361,GPS Tracker,Otomotif,"405,554.00",3,Kartu Kredit,5,14/01/2023,0,1216662
620CF9A0,C94701,Baju Oversize,Fashion,"397,408.00",1,GoPay,5,14/01/2023,0,397408
9D2B354D,C40847,Termometer Digital,Kesehatan,"157,392.00",3,Kartu Kredit,2,14/01/2023,0,472176
BFDCF5E8,C72236,Hoodie Polos,Fashion,"33,271.00",3,COD,1,14/01/2023,0,99813
F6ADFA3B,C11121,Celana Jogger,Fashion,"126,832.00",3,Transfer Bank,3,14/01/2023,0,380496
307A15ED,C78526,Boneka Anime,Mainan,"322,324.00",3,Kartu Kredit,4,14/01/2023,0,966972
B0BC91EC,C13519,Smartwatch,Elektronik,"23,152.00",2,COD,4,15/01/2023,0,46304
7D38ABC1,C12976,Sunscreen SPF50,Kecantikan,"322,381.00",2,Transfer Bank,5,15/01/2023,0,644762
1E1B506A,C58437,Skincare Toner,Kecantikan,"189,559.00",3,COD,1,15/01/2023,0,568677
F8A640A9,C86450,Kopi Literan,Makanan & Minuman,"206,774.00",1,GoPay,4,15/01/2023,0,206774
596E8843,C49500,Sunscreen SPF50,Kecantikan,"396,571.00",2,GoPay,4,15/01/2023,0,793142
2BADD29E,C41855,Mainan Edukasi,Mainan,"180,346.00",2,ShopeePay,5,15/01/2023,0,360692
32A987B9,C43269,Sunscreen SPF50,Kecantikan,"277,233.00",3,ShopeePay,5,15/01/2023,0,831699
D74765DA,C80179,Sunscreen SPF50,Kecantikan,"463,552.00",2,ShopeePay,2,15/01/2023,1,927104
E50D87B4,C63622,Mie Instan Premium,Makanan & Minuman,"181,652.00",1,Transfer Bank,4,15/01/2023,0,181652
360929AA,C57781,Termometer Digital,Kesehatan,"261,579.00",2,Transfer Bank,2,15/01/2023,1,523158
892C6EB4,C32481,Coklat Bubuk,Makanan & Minuman,"70,690.00",3,COD,2,15/01/2023,0,212070
1F22D54C,C24707,Vitamin C,Kesehatan,"296,088.00",3,GoPay,3,15/01/2023,0,888264
7E3D37B2,C99752,Boneka Anime,Mainan,"142,618.00",3,ShopeePay,4,15/01/2023,0,427854
A91CC435,C99105,Alat Vakum Mini,Otomotif,"486,683.00",1,GoPay,4,15/01/2023,0,486683
BA0BA06C,C66278,Hoodie Polos,Fashion,"132,184.00",3,ShopeePay,1,15/01/2023,0,396552
4B34EC5D,C13412,Hijab,Fashion,"232,141.00",3,ShopeePay,4,15/01/2023,1,696423
776AAFF4,C79773,Set Pisau Dapur,Rumah Tangga,"332,377.00",1,GoPay,3,15/01/2023,0,332377
BC684172,C59372,Termometer Digital,Kesehatan,"476,380.00",1,Transfer Bank,2,15/01/2023,0,476380
B1FD3F42,C19042,Mainan Edukasi,Mainan,"165,336.00",1,Transfer Bank,1,15/01/2023,0,165336
444E9D2B,C73523,Charger Type-C,Elektronik,"123,393.00",2,Kartu Kredit,3,15/01/2023,0,246786
8007F83B,C48103,Termometer Digital,Kesehatan,"113,289.00",1,ShopeePay,5,15/01/2023,0,113289
6F3F1080,C36494,Skincare Toner,Kecantikan,"371,855.00",2,ShopeePay,1,15/01/2023,0,743710
DB388FC3,C15755,Skincare Toner,Kecantikan,"352,894.00",2,Transfer Bank,5,15/01/2023,1,705788
6A5B179A,C90535,Set Pisau Dapur,Rumah Tangga,"118,399.00",1,Transfer Bank,3,15/01/2023,0,118399
8E322527,C51961,Dispenser Sabun,Rumah Tangga,"73,962.00",3,GoPay,1,15/01/2023,0,221886
F517B7B5,C34957,Puzzle 1000pcs,Mainan,"324,712.00",3,Transfer Bank,4,15/01/2023,0,974136
7103D2CF,C80228,Sunscreen SPF50,Kecantikan,"389,432.00",2,GoPay,2,16/01/2023,0,778864
DFB6B4FA,C56728,Sunscreen SPF50,Kecantikan,"36,131.00",2,GoPay,2,16/01/2023,0,72262
F6F74314,C36773,Wajan Anti Lengket,Rumah Tangga,"138,779.00",1,ShopeePay,2,16/01/2023,0,138779
BAFF0C13,C88595,Granola,Makanan & Minuman,"240,001.00",2,GoPay,3,16/01/2023,0,480002
128041BE,C88991,Power Bank,Elektronik,"477,555.00",3,Kartu Kredit,1,16/01/2023,0,1432665
D8B0A4E0,C65417,RC Car,Mainan,"377,221.00",2,GoPay,4,16/01/2023,0,754442
94FAD88F,C76987,Headphone Bluetooth,Elektronik,"353,520.00",2,COD,2,16/01/2023,0,707040
1B50D1CB,C89863,Granola,Makanan & Minuman,"496,248.00",1,ShopeePay,5,16/01/2023,0,496248
B46AEBA0,C94250,Alat Vakum Mini,Otomotif,"220,428.00",2,GoPay,4,16/01/2023,0,440856
78CA7E5E,C56568,Coklat Bubuk,Makanan & Minuman,"147,582.00",2,COD,3,16/01/2023,0,295164
2E12FC54,C48885,Granola,Makanan & Minuman,"410,913.00",3,Transfer Bank,3,16/01/2023,0,1232739
5F482B3B,C11970,Celana Jogger,Fashion,"314,537.00",1,Transfer Bank,1,16/01/2023,0,314537
23705D08,C98388,Mie Instan Premium,Makanan & Minuman,"260,895.00",2,COD,3,16/01/2023,1,521790
9ECC8E5E,C59040,Set Pisau Dapur,Rumah Tangga,"357,334.00",2,Transfer Bank,1,16/01/2023,1,714668
46FFAF2F,C24324,Dispenser Sabun,Rumah Tangga,"226,745.00",2,Transfer Bank,1,16/01/2023,0,453490
51A4331D,C85513,Lipstik Matte,Kecantikan,"419,606.00",1,Transfer Bank,1,16/01/2023,0,419606
D103F86F,C12027,Celana Jogger,Fashion,"167,267.00",3,ShopeePay,5,16/01/2023,0,501801
27A49793,C45809,Masker KF94,Kesehatan,"487,255.00",3,COD,3,16/01/2023,1,1461765
CCFC20C2,C13771,Hand Sanitizer,Kesehatan,"10,111.00",1,COD,3,16/01/2023,0,10111
7D9AF48F,C16885,Mainan Edukasi,Mainan,"382,387.00",1,COD,4,16/01/2023,0,382387
F0D2958B,C39200,Sarung Jok,Otomotif,"448,013.00",2,Kartu Kredit,5,16/01/2023,0,896026
DF02C6C4,C87288,Smartwatch,Elektronik,"498,391.00",2,Kartu Kredit,5,16/01/2023,0,996782
1729169F,C13682,RC Car,Mainan,"412,648.00",3,COD,1,16/01/2023,0,1237944
23337DDA,C81742,Dispenser Sabun,Rumah Tangga,"313,851.00",2,ShopeePay,3,16/01/2023,0,627702
06BFDD9D,C63730,Baju Oversize,Fashion,"410,430.00",1,Transfer Bank,3,16/01/2023,0,410430
1BDDAEDD,C63820,Puzzle 1000pcs,Mainan,"415,013.00",2,Kartu Kredit,4,16/01/2023,0,830026
639D4E6C,C87848,Coklat Bubuk,Makanan & Minuman,"199,418.00",3,ShopeePay,2,16/01/2023,0,598254
AD7CF768,C38200,Termometer Digital,Kesehatan,"397,090.00",3,ShopeePay,5,16/01/2023,0,1191270
DE22E3C2,C42561,Vitamin C,Kesehatan,"84,191.00",2,Kartu Kredit,1,16/01/2023,0,168382
E8E1CFEC,C29441,Pengharum Mobil,Otomotif,"317,347.00",2,COD,4,17/01/2023,0,634694
91699270,C49985,Foundation,Kecantikan,"172,675.00",1,Transfer Bank,1,17/01/2023,0,172675
7E19DE9C,C73768,Pengharum Mobil,Otomotif,"50,444.00",1,ShopeePay,5,17/01/2023,0,50444
E479B5CF,C54000,Headphone Bluetooth,Elektronik,"435,945.00",1,Kartu Kredit,2,17/01/2023,0,435945
806DA323,C54522,Masker KF94,Kesehatan,"44,777.00",2,Kartu Kredit,1,17/01/2023,0,89554
923AC91D,C52626,Power Bank,Elektronik,"14,048.00",1,Kartu Kredit,4,17/01/2023,0,14048
7692705,C16709,Hand Sanitizer,Kesehatan,"458,449.00",2,Kartu Kredit,2,17/01/2023,0,916898
870711B7,C88350,Boneka Anime,Mainan,"375,589.00",3,Kartu Kredit,1,17/01/2023,1,1126767
D616C1DE,C42698,Baju Oversize,Fashion,"403,070.00",2,Kartu Kredit,5,17/01/2023,0,806140
1.21E+68,C26680,Baju Oversize,Fashion,"458,138.00",3,ShopeePay,3,17/01/2023,0,1374414
7D24D1F6,C36595,Foundation,Kecantikan,"109,928.00",3,ShopeePay,2,17/01/2023,0,329784
55EBEE2D,C85862,Masker KF94,Kesehatan,"285,535.00",2,Transfer Bank,1,17/01/2023,0,571070
AEC36D4F,C87190,Wajan Anti Lengket,Rumah Tangga,"14,478.00",3,Kartu Kredit,2,17/01/2023,0,43434
38EB56FE,C29705,GPS Tracker,Otomotif,"227,927.00",1,GoPay,1,17/01/2023,1,227927
5D8B577F,C26064,Celana Jogger,Fashion,"271,657.00",1,Kartu Kredit,3,17/01/2023,0,271657
9CE4EC38,C25260,Wajan Anti Lengket,Rumah Tangga,"344,503.00",2,ShopeePay,5,17/01/2023,0,689006
369315DD,C20501,Wajan Anti Lengket,Rumah Tangga,"310,033.00",2,Transfer Bank,4,17/01/2023,0,620066
C8A80819,C78082,Pengharum Mobil,Otomotif,"137,209.00",2,ShopeePay,1,17/01/2023,0,274418
A1F114B2,C18617,Charger Type-C,Elektronik,"156,492.00",3,GoPay,1,17/01/2023,0,469476
5C0B6A34,C73756,Coklat Bubuk,Makanan & Minuman,"123,304.00",3,GoPay,4,17/01/2023,0,369912
693DC2EC,C46817,Tempat Sampah Mini,Rumah Tangga,"139,620.00",2,ShopeePay,1,17/01/2023,0,279240
9E9E10DD,C45834,Mie Instan Premium,Makanan & Minuman,"248,423.00",2,Transfer Bank,1,17/01/2023,0,496846
B1792B61,C76156,Sarung Jok,Otomotif,"413,555.00",1,ShopeePay,2,17/01/2023,0,413555
A287E1D2,C35806,Alat Vakum Mini,Otomotif,"388,905.00",3,COD,2,17/01/2023,0,1166715
75350668,C81014,Baju Oversize,Fashion,"248,265.00",3,Kartu Kredit,3,17/01/2023,0,744795
9D37F42E,C24115,Sarung Jok,Otomotif,"322,297.00",1,Transfer Bank,1,17/01/2023,1,322297
3535C40E,C17037,Kopi Literan,Makanan & Minuman,"222,326.00",3,GoPay,3,17/01/2023,0,666978
4E845425,C80467,GPS Tracker,Otomotif,"421,952.00",1,COD,3,17/01/2023,0,421952
BCBA8242,C77781,RC Car,Mainan,"443,044.00",1,Transfer Bank,5,18/01/2023,1,443044
E507908A,C36906,Puzzle 1000pcs,Mainan,"309,929.00",1,Kartu Kredit,4,18/01/2023,0,309929
3F96C6FF,C49533,Tempat Sampah Mini,Rumah Tangga,"443,520.00",3,COD,2,18/01/2023,0,1330560
2ED9E016,C17500,Alat Vakum Mini,Otomotif,"10,431.00",2,COD,2,18/01/2023,0,20862
FCA5AB8E,C35139,Vitamin C,Kesehatan,"180,571.00",2,Kartu Kredit,2,18/01/2023,0,361142
3436604D,C28496,Wajan Anti Lengket,Rumah Tangga,"455,517.00",3,Kartu Kredit,2,18/01/2023,0,1366551
7A473F8F,C21172,RC Car,Mainan,"401,231.00",1,GoPay,1,18/01/2023,0,401231
8C43B6F2,C57095,Hand Sanitizer,Kesehatan,"383,506.00",1,COD,4,18/01/2023,0,383506
4F07558C,C65322,Baju Oversize,Fashion,"30,586.00",2,GoPay,2,18/01/2023,0,61172
63AA0E4A,C20070,Charger Type-C,Elektronik,"244,214.00",1,COD,5,18/01/2023,1,244214
A0A5B5EB,C61747,Termometer Digital,Kesehatan,"169,265.00",2,Transfer Bank,3,18/01/2023,0,338530
5F150471,C29524,Hoodie Polos,Fashion,"373,667.00",1,Kartu Kredit,5,18/01/2023,1,373667
938D0603,C11854,Smartwatch,Elektronik,"137,457.00",3,GoPay,2,18/01/2023,0,412371
F9B28862,C21143,Tempat Sampah Mini,Rumah Tangga,"285,176.00",1,Transfer Bank,4,18/01/2023,0,285176
D5FBB9DB,C51375,Power Bank,Elektronik,"60,669.00",2,Transfer Bank,2,18/01/2023,0,121338
1F485AB5,C94439,Boneka Anime,Mainan,"433,331.00",2,GoPay,1,18/01/2023,1,866662
D4A5A416,C49660,Dispenser Sabun,Rumah Tangga,"271,545.00",3,GoPay,2,18/01/2023,0,814635
D913CEAD,C65683,Hand Sanitizer,Kesehatan,"240,543.00",2,Kartu Kredit,1,18/01/2023,0,481086
2177821,C84792,Dispenser Sabun,Rumah Tangga,"429,229.00",2,Transfer Bank,5,18/01/2023,0,858458
6381DA5D,C79573,Set Pisau Dapur,Rumah Tangga,"71,592.00",1,GoPay,3,18/01/2023,0,71592
44B66A81,C79287,Celana Jogger,Fashion,"292,363.00",1,Kartu Kredit,3,18/01/2023,0,292363
4.34E+11,C87632,Foundation,Kecantikan,"410,715.00",1,ShopeePay,4,18/01/2023,0,410715
A9DDB660,C83663,RC Car,Mainan,"76,694.00",2,ShopeePay,5,18/01/2023,0,153388
BE4756FD,C44756,Vitamin C,Kesehatan,"260,361.00",3,GoPay,2,18/01/2023,0,781083
1B4044D6,C50339,Hand Sanitizer,Kesehatan,"264,098.00",2,Transfer Bank,2,18/01/2023,0,528196
FBECA453,C20244,Mie Instan Premium,Makanan & Minuman,"139,363.00",3,Kartu Kredit,3,18/01/2023,0,418089
49D1E508,C38730,Pengharum Mobil,Otomotif,"356,936.00",3,Kartu Kredit,2,18/01/2023,0,1070808
EC6F65E1,C27203,Hand Sanitizer,Kesehatan,"475,584.00",3,GoPay,5,18/01/2023,0,1426752
DA6AB5A2,C26896,Baju Oversize,Fashion,"116,543.00",2,ShopeePay,2,18/01/2023,0,233086
99A12C75,C53410,Coklat Bubuk,Makanan & Minuman,"279,118.00",2,Transfer Bank,1,19/01/2023,1,558236
BD7F5346,C95393,Alat Vakum Mini,Otomotif,"72,013.00",3,COD,1,19/01/2023,0,216039
82B5B4EA,C76343,Baju Oversize,Fashion,"257,575.00",2,ShopeePay,5,19/01/2023,0,515150
3D09D845,C86429,Set Pisau Dapur,Rumah Tangga,"45,549.00",2,Kartu Kredit,1,19/01/2023,0,91098
FDB09946,C31307,Granola,Makanan & Minuman,"235,698.00",3,Kartu Kredit,1,19/01/2023,0,707094
D7B00151,C59100,Charger Type-C,Elektronik,"495,561.00",2,ShopeePay,2,19/01/2023,0,991122
84373EB0,C89506,Lipstik Matte,Kecantikan,"486,487.00",1,Transfer Bank,4,19/01/2023,0,486487
0238BDD2,C36657,Masker KF94,Kesehatan,"139,010.00",1,Transfer Bank,3,19/01/2023,0,139010
024B491F,C72027,Boneka Anime,Mainan,"179,108.00",2,Transfer Bank,5,19/01/2023,0,358216
E35EF475,C46306,Vitamin C,Kesehatan,"457,744.00",3,Kartu Kredit,3,19/01/2023,1,1373232
FAB9400C,C52655,Headphone Bluetooth,Elektronik,"164,293.00",2,GoPay,2,19/01/2023,0,328586
6C2BC819,C37349,GPS Tracker,Otomotif,"354,503.00",2,ShopeePay,1,19/01/2023,0,709006
5D560ED5,C53351,Puzzle 1000pcs,Mainan,"359,592.00",1,GoPay,1,19/01/2023,0,359592
0E20B351,C63400,Lipstik Matte,Kecantikan,"230,832.00",1,Transfer Bank,3,19/01/2023,1,230832
AC2E5AEA,C15347,Foundation,Kecantikan,"131,127.00",2,Kartu Kredit,3,19/01/2023,0,262254
641DCE42,C47140,Granola,Makanan & Minuman,"247,440.00",3,COD,3,19/01/2023,0,742320
0EA3F0CD,C23509,Termometer Digital,Kesehatan,"269,017.00",3,Kartu Kredit,4,19/01/2023,0,807051
48B6516F,C91842,Power Bank,Elektronik,"33,937.00",3,Kartu Kredit,4,19/01/2023,0,101811
2ECBEE5C,C57354,Vitamin C,Kesehatan,"314,254.00",3,Kartu Kredit,4,19/01/2023,0,942762
5FCB75F0,C68140,Puzzle 1000pcs,Mainan,"35,000.00",2,GoPay,2,19/01/2023,0,70000
E9C85D05,C62612,Tempat Sampah Mini,Rumah Tangga,"464,748.00",3,Transfer Bank,2,19/01/2023,0,1394244
DC2BDEC3,C56978,Hijab,Fashion,"351,292.00",1,COD,4,19/01/2023,0,351292
40D705C8,C11761,Pengharum Mobil,Otomotif,"229,593.00",3,GoPay,4,19/01/2023,0,688779
5D3CEDC5,C68361,Dispenser Sabun,Rumah Tangga,"149,951.00",3,Transfer Bank,1,19/01/2023,1,449853
8A7EB45F,C88954,Coklat Bubuk,Makanan & Minuman,"65,866.00",1,Kartu Kredit,4,19/01/2023,0,65866
20CBD63A,C70668,Wajan Anti Lengket,Rumah Tangga,"51,939.00",1,ShopeePay,2,19/01/2023,0,51939
DBABA44D,C53569,Hand Sanitizer,Kesehatan,"91,424.00",2,Transfer Bank,3,20/01/2023,0,182848
2C2515C1,C99556,Kopi Literan,Makanan & Minuman,"98,420.00",2,ShopeePay,1,20/01/2023,0,196840
3A3ABBBD,C17941,Mie Instan Premium,Makanan & Minuman,"71,344.00",2,Kartu Kredit,5,20/01/2023,0,142688
700B877B,C30021,Power Bank,Elektronik,"466,180.00",2,GoPay,2,20/01/2023,0,932360
39F74291,C87153,Smartwatch,Elektronik,"90,268.00",2,GoPay,5,20/01/2023,0,180536
85E9BE48,C97273,Sarung Jok,Otomotif,"257,053.00",2,GoPay,2,20/01/2023,1,514106
BEDAE85D,C49966,Hoodie Polos,Fashion,"196,089.00",3,Transfer Bank,4,20/01/2023,0,588267
7F1CABE4,C72851,Coklat Bubuk,Makanan & Minuman,"338,650.00",2,Kartu Kredit,5,20/01/2023,0,677300
0C117132,C83081,Lipstik Matte,Kecantikan,"335,124.00",2,COD,1,20/01/2023,0,670248
14D94B33,C91716,Set Pisau Dapur,Rumah Tangga,"323,123.00",3,GoPay,1,20/01/2023,0,969369
72DE2D37,C80419,Termometer Digital,Kesehatan,"93,418.00",2,Kartu Kredit,3,20/01/2023,1,186836
3618A9EB,C65320,Masker KF94,Kesehatan,"25,930.00",3,Transfer Bank,1,20/01/2023,0,77790
9E9047D4,C55990,Puzzle 1000pcs,Mainan,"415,118.00",3,GoPay,4,20/01/2023,0,1245354
3BAF71FE,C27624,Granola,Makanan & Minuman,"274,265.00",2,ShopeePay,2,20/01/2023,0,548530
756FA4B9,C67452,Sarung Jok,Otomotif,"170,034.00",2,ShopeePay,2,20/01/2023,0,340068
64204C84,C71963,Boneka Anime,Mainan,"415,904.00",2,GoPay,5,20/01/2023,0,831808
6084310C,C52823,Lipstik Matte,Kecantikan,"250,306.00",3,Transfer Bank,1,20/01/2023,0,750918
AA40A3CB,C53954,Hijab,Fashion,"111,854.00",2,Kartu Kredit,4,20/01/2023,0,223708
CCD85001,C49997,RC Car,Mainan,"462,517.00",3,ShopeePay,5,20/01/2023,0,1387551
6B970604,C82302,Pengharum Mobil,Otomotif,"24,998.00",1,GoPay,3,21/01/2023,0,24998
26AA8019,C52180,Hijab,Fashion,"328,505.00",2,Kartu Kredit,2,21/01/2023,0,657010
CC8E129F,C22045,Boneka Anime,Mainan,"270,706.00",1,GoPay,2,21/01/2023,0,270706
9E9AC477,C23189,RC Car,Mainan,"288,280.00",1,Transfer Bank,5,21/01/2023,0,288280
8D0D5D14,C59969,Skincare Toner,Kecantikan,"383,676.00",2,GoPay,3,21/01/2023,0,767352
C7AC3765,C34891,Power Bank,Elektronik,"339,285.00",3,COD,1,21/01/2023,0,1017855
2598049F,C91903,Puzzle 1000pcs,Mainan,"49,632.00",2,Transfer Bank,1,21/01/2023,0,99264
3632EC21,C68007,Tempat Sampah Mini,Rumah Tangga,"68,568.00",2,Kartu Kredit,2,21/01/2023,1,137136
400B7CA3,C65184,Foundation,Kecantikan,"43,796.00",1,Transfer Bank,4,21/01/2023,0,43796
D83C56CB,C39407,Boneka Anime,Mainan,"192,341.00",1,GoPay,5,21/01/2023,0,192341
F0FB672D,C65156,Sunscreen SPF50,Kecantikan,"147,911.00",2,COD,1,21/01/2023,1,295822
7906EFE2,C60956,Skincare Toner,Kecantikan,"98,803.00",1,Kartu Kredit,1,21/01/2023,0,98803
510A0410,C28528,Boneka Anime,Mainan,"406,008.00",3,ShopeePay,2,21/01/2023,0,1218024
B3170635,C85182,Charger Type-C,Elektronik,"57,717.00",3,Transfer Bank,3,21/01/2023,0,173151
3254F42D,C91238,Masker KF94,Kesehatan,"82,352.00",1,Transfer Bank,2,21/01/2023,0,82352
7DB6A499,C93903,Termometer Digital,Kesehatan,"463,145.00",3,COD,5,21/01/2023,0,1389435
6B1DF7D8,C37917,Mainan Edukasi,Mainan,"334,291.00",1,GoPay,5,21/01/2023,0,334291
E017474A,C26483,Set Pisau Dapur,Rumah Tangga,"285,865.00",2,ShopeePay,4,21/01/2023,0,571730
E9F0A146,C19821,Kopi Literan,Makanan & Minuman,"43,084.00",2,Kartu Kredit,5,21/01/2023,1,86168
ABEDF2B9,C80681,Pengharum Mobil,Otomotif,"230,628.00",3,Transfer Bank,3,21/01/2023,0,691884
B8141EA1,C47905,Termometer Digital,Kesehatan,"71,578.00",3,Transfer Bank,1,21/01/2023,1,214734
6404810F,C89146,Granola,Makanan & Minuman,"443,021.00",2,GoPay,4,21/01/2023,0,886042
C87D668E,C30517,Power Bank,Elektronik,"222,818.00",3,GoPay,1,22/01/2023,0,668454
91787DB5,C69603,Headphone Bluetooth,Elektronik,"29,479.00",2,COD,2,22/01/2023,0,58958
