order_id,customer_id,product_name,category,price,quantity,payment_method,rating,purchase_date,return_flag
986342CE,C36091,Pengharum Mobil,Otomotif,434591,3,GoPay,2,2023-08-06,0
85908A44,C85063,Skincare Toner,Kecantikan,330531,1,ShopeePay,3,2024-03-08,0
95F7CE88,C12081,Coklat Bubuk,Makanan & Minuman,278533,2,Transfer Bank,4,2023-08-09,0
B76B645C,C41102,Sarung Jok,Otomotif,282634,2,Kartu Kredit,4,2023-01-27,0
56888683,C65866,RC Car,Mainan,380707,1,Kartu Kredit,5,2023-11-23,0
7DDF4B5E,C80946,GPS Tracker,Otomotif,45150,1,COD,1,2023-12-31,0
A76F4631,C79897,Kopi Literan,Makanan & Minuman,290957,1,GoPay,4,2024-02-22,0
9155EE4F,C72186,Baju Oversize,Fashion,207811,2,COD,1,2023-12-19,0
AAF16252,C40769,Alat Vakum Mini,Otomotif,164578,2,COD,5,2023-06-02,0
AFC86EF6,C89368,Skincare Toner,Kecantikan,459244,3,ShopeePay,2,2023-10-06,0
F7FEC514,C27871,Charger Type-C,Elektronik,119459,3,Kartu Kredit,1,2023-10-12,0
4A388B34,C85094,Mie Instan Premium,Makanan & Minuman,365466,3,ShopeePay,1,2023-11-16,0
88F5B1A0,C44887,Celana Jogger,Fashion,271078,1,Transfer Bank,1,2023-07-26,1
2C9C52DD,C74057,Pengharum Mobil,Otomotif,72556,3,ShopeePay,2,2023-12-01,0
D4BD2223,C40762,Coklat Bubuk,Makanan & Minuman,295843,2,Transfer Bank,1,2023-03-22,0
5D80AC73,C60789,Set Pisau Dapur,Rumah Tangga,159198,3,COD,2,2023-10-23,0
E45860C4,C20995,Smartwatch,Elektronik,103438,2,COD,3,2023-11-20,0
DBAF1787,C58140,Puzzle 1000pcs,Mainan,120002,2,ShopeePay,2,2023-11-14,0
59626130,C32541,Masker KF94,Kesehatan,292903,3,COD,3,2023-05-05,0
CAACDF26,C17504,Masker KF94,Kesehatan,52135,3,GoPay,3,2023-01-24,0
84866394,C54740,Puzzle 1000pcs,Mainan,168723,1,GoPay,3,2023-08-02,0
5AB7AEFE,C12645,Mainan Edukasi,Mainan,357374,3,GoPay,3,2024-03-24,0
CB024631,C28831,Tempat Sampah Mini,Rumah Tangga,210562,1,ShopeePay,3,2024-01-17,0
9F055CA7,C87800,Hijab,Fashion,87186,1,Transfer Bank,4,2023-07-10,0
16C050EE,C22758,RC Car,Mainan,353152,1,Transfer Bank,4,2024-02-22,0
7375D262,C99361,GPS Tracker,Otomotif,405554,3,Kartu Kredit,5,2023-12-15,0
620CF9A0,C94701,Baju Oversize,Fashion,397408,1,GoPay,5,2023-07-19,0
9D2B354D,C40847,Termometer Digital,Kesehatan,157392,3,Kartu Kredit,2,2023-05-29,0
BFDCF5E8,C72236,Hoodie Polos,Fashion,33271,3,COD,1,2024-02-03,0
F6ADFA3B,C11121,Celana Jogger,Fashion,126832,3,Transfer Bank,3,2023-01-20,0
307A15ED,C78526,Boneka Anime,Mainan,322324,3,Kartu Kredit,4,2023-09-02,0
B0BC91EC,C13519,Smartwatch,Elektronik,23152,2,COD,4,2024-03-01,0
7D38ABC1,C12976,Sunscreen SPF50,Kecantikan,322381,2,Transfer Bank,5,2023-01-19,0
1E1B506A,C58437,Skincare Toner,Kecantikan,189559,3,COD,1,2023-11-02,0
F8A640A9,C86450,Kopi Literan,Makanan & Minuman,206774,1,GoPay,4,2023-03-18,0
596E8843,C49500,Sunscreen SPF50,Kecantikan,396571,2,GoPay,4,2023-05-19,0
2BADD29E,C41855,Mainan Edukasi,Mainan,180346,2,ShopeePay,5,2023-05-07,0
32A987B9,C43269,Sunscreen SPF50,Kecantikan,277233,3,ShopeePay,5,2023-12-04,0
D74765DA,C80179,Sunscreen SPF50,Kecantikan,463552,2,ShopeePay,2,2023-12-23,1
E50D87B4,C63622,Mie Instan Premium,Makanan & Minuman,181652,1,Transfer Bank,4,2023-10-13,0
360929AA,C57781,Termometer Digital,Kesehatan,261579,2,Transfer Bank,2,2023-07-13,1
892C6EB4,C32481,Coklat Bubuk,Makanan & Minuman,70690,3,COD,2,2023-09-25,0
1F22D54C,C24707,Vitamin C,Kesehatan,296088,3,GoPay,3,2023-08-22,0
7E3D37B2,C99752,Boneka Anime,Mainan,142618,3,ShopeePay,4,2024-01-09,0
A91CC435,C99105,Alat Vakum Mini,Otomotif,486683,1,GoPay,4,2023-07-11,0
BA0BA06C,C66278,Hoodie Polos,Fashion,132184,3,ShopeePay,1,2023-09-21,0
4B34EC5D,C13412,Hijab,Fashion,232141,3,ShopeePay,4,2023-06-08,1
776AAFF4,C79773,Set Pisau Dapur,Rumah Tangga,332377,1,GoPay,3,2023-10-12,0
BC684172,C59372,Termometer Digital,Kesehatan,476380,1,Transfer Bank,2,2024-01-27,0
B1FD3F42,C19042,Mainan Edukasi,Mainan,165336,1,Transfer Bank,1,2023-04-10,0
444E9D2B,C73523,Charger Type-C,Elektronik,123393,2,Kartu Kredit,3,2023-04-03,0
8007F83B,C48103,Termometer Digital,Kesehatan,113289,1,ShopeePay,5,2023-12-18,0
6F3F1080,C36494,Skincare Toner,Kecantikan,371855,2,ShopeePay,1,2023-12-12,0
DB388FC3,C15755,Skincare Toner,Kecantikan,352894,2,Transfer Bank,5,2023-03-29,1
6A5B179A,C90535,Set Pisau Dapur,Rumah Tangga,118399,1,Transfer Bank,3,2024-01-14,0
8E322527,C51961,Dispenser Sabun,Rumah Tangga,73962,3,GoPay,1,2023-10-30,0
F517B7B5,C34957,Puzzle 1000pcs,Mainan,324712,3,Transfer Bank,4,2023-08-06,0
7103D2CF,C80228,Sunscreen SPF50,Kecantikan,389432,2,GoPay,2,2023-09-24,0
DFB6B4FA,C56728,Sunscreen SPF50,Kecantikan,36131,2,GoPay,2,2023-06-06,0
F6F74314,C36773,Wajan Anti Lengket,Rumah Tangga,138779,1,ShopeePay,2,2023-12-16,0
BAFF0C13,C88595,Granola,Makanan & Minuman,240001,2,GoPay,3,2023-01-31,0
128041BE,C88991,Power Bank,Elektronik,477555,3,Kartu Kredit,1,2023-07-01,0
D8B0A4E0,C65417,RC Car,Mainan,377221,2,GoPay,4,2023-07-26,0
94FAD88F,C76987,Headphone Bluetooth,Elektronik,353520,2,COD,2,2024-02-03,0
1B50D1CB,C89863,Granola,Makanan & Minuman,496248,1,ShopeePay,5,2023-07-30,0
B46AEBA0,C94250,Alat Vakum Mini,Otomotif,220428,2,GoPay,4,2023-03-04,0
78CA7E5E,C56568,Coklat Bubuk,Makanan & Minuman,147582,2,COD,3,2023-07-22,0
2E12FC54,C48885,Granola,Makanan & Minuman,410913,3,Transfer Bank,3,2023-10-06,0
5F482B3B,C11970,Celana Jogger,Fashion,314537,1,Transfer Bank,1,2023-10-26,0
23705D08,C98388,Mie Instan Premium,Makanan & Minuman,260895,2,COD,3,2023-05-14,1
9ECC8E5E,C59040,Set Pisau Dapur,Rumah Tangga,357334,2,Transfer Bank,1,2024-03-19,1
46FFAF2F,C24324,Dispenser Sabun,Rumah Tangga,226745,2,Transfer Bank,1,2023-08-12,0
51A4331D,C85513,Lipstik Matte,Kecantikan,419606,1,Transfer Bank,1,2024-01-18,0
D103F86F,C12027,Celana Jogger,Fashion,167267,3,ShopeePay,5,2023-03-11,0
27A49793,C45809,Masker KF94,Kesehatan,487255,3,COD,3,2024-01-02,1
CCFC20C2,C13771,Hand Sanitizer,Kesehatan,10111,1,COD,3,2024-01-19,0
7D9AF48F,C16885,Mainan Edukasi,Mainan,382387,1,COD,4,2023-11-22,0
F0D2958B,C39200,Sarung Jok,Otomotif,448013,2,Kartu Kredit,5,2023-07-25,0
DF02C6C4,C87288,Smartwatch,Elektronik,498391,2,Kartu Kredit,5,2023-08-12,0
1729169F,C13682,RC Car,Mainan,412648,3,COD,1,2023-04-04,0
23337DDA,C81742,Dispenser Sabun,Rumah Tangga,313851,2,ShopeePay,3,2023-07-04,0
06BFDD9D,C63730,Baju Oversize,Fashion,410430,1,Transfer Bank,3,2024-03-03,0
1BDDAEDD,C63820,Puzzle 1000pcs,Mainan,415013,2,Kartu Kredit,4,2023-10-06,0
639D4E6C,C87848,Coklat Bubuk,Makanan & Minuman,199418,3,ShopeePay,2,2023-01-05,0
AD7CF768,C38200,Termometer Digital,Kesehatan,397090,3,ShopeePay,5,2023-11-06,0
DE22E3C2,C42561,Vitamin C,Kesehatan,84191,2,Kartu Kredit,1,2023-12-27,0
E8E1CFEC,C29441,Pengharum Mobil,Otomotif,317347,2,COD,4,2023-10-21,0
91699270,C49985,Foundation,Kecantikan,172675,1,Transfer Bank,1,2023-01-27,0
7E19DE9C,C73768,Pengharum Mobil,Otomotif,50444,1,ShopeePay,5,2023-01-15,0
E479B5CF,C54000,Headphone Bluetooth,Elektronik,435945,1,Kartu Kredit,2,2023-05-28,0
806DA323,C54522,Masker KF94,Kesehatan,44777,2,Kartu Kredit,1,2023-08-28,0
923AC91D,C52626,Power Bank,Elektronik,14048,1,Kartu Kredit,4,2023-01-08,0
07692705,C16709,Hand Sanitizer,Kesehatan,458449,2,Kartu Kredit,2,2023-06-22,0
870711B7,C88350,Boneka Anime,Mainan,375589,3,Kartu Kredit,1,2024-01-12,1
D616C1DE,C42698,Baju Oversize,Fashion,403070,2,Kartu Kredit,5,2023-10-18,0
12090E64,C26680,Baju Oversize,Fashion,458138,3,ShopeePay,3,2023-04-30,0
7D24D1F6,C36595,Foundation,Kecantikan,109928,3,ShopeePay,2,2023-09-20,0
55EBEE2D,C85862,Masker KF94,Kesehatan,285535,2,Transfer Bank,1,2023-12-03,0
AEC36D4F,C87190,Wajan Anti Lengket,Rumah Tangga,14478,3,Kartu Kredit,2,2023-10-20,0
38EB56FE,C29705,GPS Tracker,Otomotif,227927,1,GoPay,1,2023-01-12,1
5D8B577F,C26064,Celana Jogger,Fashion,271657,1,Kartu Kredit,3,2024-02-10,0
9CE4EC38,C25260,Wajan Anti Lengket,Rumah Tangga,344503,2,ShopeePay,5,2023-06-12,0
369315DD,C20501,Wajan Anti Lengket,Rumah Tangga,310033,2,Transfer Bank,4,2024-03-17,0
C8A80819,C78082,Pengharum Mobil,Otomotif,137209,2,ShopeePay,1,2023-10-16,0
A1F114B2,C18617,Charger Type-C,Elektronik,156492,3,GoPay,1,2023-11-22,0
5C0B6A34,C73756,Coklat Bubuk,Makanan & Minuman,123304,3,GoPay,4,2024-03-13,0
693DC2EC,C46817,Tempat Sampah Mini,Rumah Tangga,139620,2,ShopeePay,1,2023-10-03,0
9E9E10DD,C45834,Mie Instan Premium,Makanan & Minuman,248423,2,Transfer Bank,1,2024-02-15,0
B1792B61,C76156,Sarung Jok,Otomotif,413555,1,ShopeePay,2,2023-02-20,0
A287E1D2,C35806,Alat Vakum Mini,Otomotif,388905,3,COD,2,2024-02-14,0
75350668,C81014,Baju Oversize,Fashion,248265,3,Kartu Kredit,3,2023-07-30,0
9D37F42E,C24115,Sarung Jok,Otomotif,322297,1,Transfer Bank,1,2023-12-02,1
3535C40E,C17037,Kopi Literan,Makanan & Minuman,222326,3,GoPay,3,2023-09-21,0
4E845425,C80467,GPS Tracker,Otomotif,421952,1,COD,3,2023-04-10,0
BCBA8242,C77781,RC Car,Mainan,443044,1,Transfer Bank,5,2023-02-26,1
E507908A,C36906,Puzzle 1000pcs,Mainan,309929,1,Kartu Kredit,4,2023-01-23,0
3F96C6FF,C49533,Tempat Sampah Mini,Rumah Tangga,443520,3,COD,2,2023-09-22,0
2ED9E016,C17500,Alat Vakum Mini,Otomotif,10431,2,COD,2,2023-02-09,0
FCA5AB8E,C35139,Vitamin C,Kesehatan,180571,2,Kartu Kredit,2,2023-05-12,0
3436604D,C28496,Wajan Anti Lengket,Rumah Tangga,455517,3,Kartu Kredit,2,2023-06-28,0
7A473F8F,C21172,RC Car,Mainan,401231,1,GoPay,1,2023-12-27,0
8C43B6F2,C57095,Hand Sanitizer,Kesehatan,383506,1,COD,4,2023-08-12,0
4F07558C,C65322,Baju Oversize,Fashion,30586,2,GoPay,2,2023-03-22,0
63AA0E4A,C20070,Charger Type-C,Elektronik,244214,1,COD,5,2023-11-20,1
A0A5B5EB,C61747,Termometer Digital,Kesehatan,169265,2,Transfer Bank,3,2024-02-25,0
5F150471,C29524,Hoodie Polos,Fashion,373667,1,Kartu Kredit,5,2023-09-23,1
938D0603,C11854,Smartwatch,Elektronik,137457,3,GoPay,2,2023-08-29,0
F9B28862,C21143,Tempat Sampah Mini,Rumah Tangga,285176,1,Transfer Bank,4,2023-08-09,0
D5FBB9DB,C51375,Power Bank,Elektronik,60669,2,Transfer Bank,2,2023-04-11,0
1F485AB5,C94439,Boneka Anime,Mainan,433331,2,GoPay,1,2023-10-04,1
D4A5A416,C49660,Dispenser Sabun,Rumah Tangga,271545,3,GoPay,2,2023-03-22,0
D913CEAD,C65683,Hand Sanitizer,Kesehatan,240543,2,Kartu Kredit,1,2023-07-24,0
02177821,C84792,Dispenser Sabun,Rumah Tangga,429229,2,Transfer Bank,5,2023-09-06,0
6381DA5D,C79573,Set Pisau Dapur,Rumah Tangga,71592,1,GoPay,3,2024-02-24,0
44B66A81,C79287,Celana Jogger,Fashion,292363,1,Kartu Kredit,3,2023-07-28,0
433946E6,C87632,Foundation,Kecantikan,410715,1,ShopeePay,4,2023-04-12,0
A9DDB660,C83663,RC Car,Mainan,76694,2,ShopeePay,5,2023-05-31,0
BE4756FD,C44756,Vitamin C,Kesehatan,260361,3,GoPay,2,2023-08-11,0
1B4044D6,C50339,Hand Sanitizer,Kesehatan,264098,2,Transfer Bank,2,2023-03-26,0
FBECA453,C20244,Mie Instan Premium,Makanan & Minuman,139363,3,Kartu Kredit,3,2024-03-08,0
49D1E508,C38730,Pengharum Mobil,Otomotif,356936,3,Kartu Kredit,2,2024-02-26,0
EC6F65E1,C27203,Hand Sanitizer,Kesehatan,475584,3,GoPay,5,2023-12-25,0
DA6AB5A2,C26896,Baju Oversize,Fashion,116543,2,ShopeePay,2,2023-04-15,0
99A12C75,C53410,Coklat Bubuk,Makanan & Minuman,279118,2,Transfer Bank,1,2023-09-21,1
BD7F5346,C95393,Alat Vakum Mini,Otomotif,72013,3,COD,1,2024-03-24,0
82B5B4EA,C76343,Baju Oversize,Fashion,257575,2,ShopeePay,5,2023-10-26,0
3D09D845,C86429,Set Pisau Dapur,Rumah Tangga,45549,2,Kartu Kredit,1,2023-02-17,0
FDB09946,C31307,Granola,Makanan & Minuman,235698,3,Kartu Kredit,1,2023-02-09,0
D7B00151,C59100,Charger Type-C,Elektronik,495561,2,ShopeePay,2,2023-04-16,0
84373EB0,C89506,Lipstik Matte,Kecantikan,486487,1,Transfer Bank,4,2023-05-12,0
0238BDD2,C36657,Masker KF94,Kesehatan,139010,1,Transfer Bank,3,2023-05-25,0
024B491F,C72027,Boneka Anime,Mainan,179108,2,Transfer Bank,5,2024-03-25,0
E35EF475,C46306,Vitamin C,Kesehatan,457744,3,Kartu Kredit,3,2024-01-22,1
FAB9400C,C52655,Headphone Bluetooth,Elektronik,164293,2,GoPay,2,2023-10-03,0
6C2BC819,C37349,GPS Tracker,Otomotif,354503,2,ShopeePay,1,2023-11-08,0
5D560ED5,C53351,Puzzle 1000pcs,Mainan,359592,1,GoPay,1,2023-06-07,0
0E20B351,C63400,Lipstik Matte,Kecantikan,230832,1,Transfer Bank,3,2023-05-07,1
AC2E5AEA,C15347,Foundation,Kecantikan,131127,2,Kartu Kredit,3,2023-07-22,0
641DCE42,C47140,Granola,Makanan & Minuman,247440,3,COD,3,2023-05-18,0
0EA3F0CD,C23509,Termometer Digital,Kesehatan,269017,3,Kartu Kredit,4,2023-11-20,0
48B6516F,C91842,Power Bank,Elektronik,33937,3,Kartu Kredit,4,2024-01-30,0
2ECBEE5C,C57354,Vitamin C,Kesehatan,314254,3,Kartu Kredit,4,2023-08-15,0
5FCB75F0,C68140,Puzzle 1000pcs,Mainan,35000,2,GoPay,2,2024-02-02,0
E9C85D05,C62612,Tempat Sampah Mini,Rumah Tangga,464748,3,Transfer Bank,2,2023-12-22,0
DC2BDEC3,C56978,Hijab,Fashion,351292,1,COD,4,2023-03-09,0
40D705C8,C11761,Pengharum Mobil,Otomotif,229593,3,GoPay,4,2023-10-06,0
5D3CEDC5,C68361,Dispenser Sabun,Rumah Tangga,149951,3,Transfer Bank,1,2023-08-10,1
8A7EB45F,C88954,Coklat Bubuk,Makanan & Minuman,65866,1,Kartu Kredit,4,2023-01-02,0
20CBD63A,C70668,Wajan Anti Lengket,Rumah Tangga,51939,1,ShopeePay,2,2024-03-23,0
DBABA44D,C53569,Hand Sanitizer,Kesehatan,91424,2,Transfer Bank,3,2023-05-05,0
2C2515C1,C99556,Kopi Literan,Makanan & Minuman,98420,2,ShopeePay,1,2024-03-10,0
3A3ABBBD,C17941,Mie Instan Premium,Makanan & Minuman,71344,2,Kartu Kredit,5,2023-08-30,0
700B877B,C30021,Power Bank,Elektronik,466180,2,GoPay,2,2023-12-02,0
39F74291,C87153,Smartwatch,Elektronik,90268,2,GoPay,5,2024-01-13,0
85E9BE48,C97273,Sarung Jok,Otomotif,257053,2,GoPay,2,2023-05-11,1
BEDAE85D,C49966,Hoodie Polos,Fashion,196089,3,Transfer Bank,4,2023-06-28,0
7F1CABE4,C72851,Coklat Bubuk,Makanan & Minuman,338650,2,Kartu Kredit,5,2023-12-01,0
0C117132,C83081,Lipstik Matte,Kecantikan,335124,2,COD,1,2023-10-10,0
14D94B33,C91716,Set Pisau Dapur,Rumah Tangga,323123,3,GoPay,1,2023-06-24,0
72DE2D37,C80419,Termometer Digital,Kesehatan,93418,2,Kartu Kredit,3,2024-03-10,1
3618A9EB,C65320,Masker KF94,Kesehatan,25930,3,Transfer Bank,1,2023-07-19,0
9E9047D4,C55990,Puzzle 1000pcs,Mainan,415118,3,GoPay,4,2023-07-18,0
3BAF71FE,C27624,Granola,Makanan & Minuman,274265,2,ShopeePay,2,2023-12-07,0
756FA4B9,C67452,Sarung Jok,Otomotif,170034,2,ShopeePay,2,2023-11-19,0
64204C84,C71963,Boneka Anime,Mainan,415904,2,GoPay,5,2023-11-28,0
6084310C,C52823,Lipstik Matte,Kecantikan,250306,3,Transfer Bank,1,2023-11-12,0
AA40A3CB,C53954,Hijab,Fashion,111854,2,Kartu Kredit,4,2023-04-24,0
CCD85001,C49997,RC Car,Mainan,462517,3,ShopeePay,5,2023-06-22,0
6B970604,C82302,Pengharum Mobil,Otomotif,24998,1,GoPay,3,2024-03-19,0
26AA8019,C52180,Hijab,Fashion,328505,2,Kartu Kredit,2,2023-02-11,0
CC8E129F,C22045,Boneka Anime,Mainan,270706,1,GoPay,2,2023-05-27,0
9E9AC477,C23189,RC Car,Mainan,288280,1,Transfer Bank,5,2023-05-19,0
8D0D5D14,C59969,Skincare Toner,Kecantikan,383676,2,GoPay,3,2024-02-13,0
C7AC3765,C34891,Power Bank,Elektronik,339285,3,COD,1,2023-05-17,0
2598049F,C91903,Puzzle 1000pcs,Mainan,49632,2,Transfer Bank,1,2023-05-11,0
3632EC21,C68007,Tempat Sampah Mini,Rumah Tangga,68568,2,Kartu Kredit,2,2024-01-18,1
400B7CA3,C65184,Foundation,Kecantikan,43796,1,Transfer Bank,4,2023-11-01,0
D83C56CB,C39407,Boneka Anime,Mainan,192341,1,GoPay,5,2023-07-24,0
F0FB672D,C65156,Sunscreen SPF50,Kecantikan,147911,2,COD,1,2023-08-21,1
7906EFE2,C60956,Skincare Toner,Kecantikan,98803,1,Kartu Kredit,1,2023-03-22,0
510A0410,C28528,Boneka Anime,Mainan,406008,3,ShopeePay,2,2023-02-07,0
B3170635,C85182,Charger Type-C,Elektronik,57717,3,Transfer Bank,3,2023-11-15,0
3254F42D,C91238,Masker KF94,Kesehatan,82352,1,Transfer Bank,2,2023-11-26,0
7DB6A499,C93903,Termometer Digital,Kesehatan,463145,3,COD,5,2023-08-12,0
6B1DF7D8,C37917,Mainan Edukasi,Mainan,334291,1,GoPay,5,2023-06-13,0
E017474A,C26483,Set Pisau Dapur,Rumah Tangga,285865,2,ShopeePay,4,2024-01-17,0
E9F0A146,C19821,Kopi Literan,Makanan & Minuman,43084,2,Kartu Kredit,5,2023-01-12,1
ABEDF2B9,C80681,Pengharum Mobil,Otomotif,230628,3,Transfer Bank,3,2024-01-19,0
B8141EA1,C47905,Termometer Digital,Kesehatan,71578,3,Transfer Bank,1,2023-03-16,1
6404810F,C89146,Granola,Makanan & Minuman,443021,2,GoPay,4,2023-08-21,0
C87D668E,C30517,Power Bank,Elektronik,222818,3,GoPay,1,2023-05-07,0
91787DB5,C69603,Headphone Bluetooth,Elektronik,29479,2,COD,2,2023-02-07,0
22FB9AFF,C18861,Mainan Edukasi,Mainan,104838,2,ShopeePay,2,2023-08-21,0
1B0E1918,C66308,Wajan Anti Lengket,Rumah Tangga,317822,2,GoPay,4,2023-05-23,1
76A9ACE5,C56413,Charger Type-C,Elektronik,385868,3,COD,4,2023-03-07,0
10D02A3C,C85613,RC Car,Mainan,469639,2,Kartu Kredit,3,2023-03-05,0
5D0D35B3,C89110,Foundation,Kecantikan,443687,3,Transfer Bank,5,2024-01-19,0
CA18454C,C64396,Wajan Anti Lengket,Rumah Tangga,252290,1,Kartu Kredit,1,2023-03-07,0
D8314B3B,C81142,Sarung Jok,Otomotif,476320,3,Kartu Kredit,2,2023-02-26,0
8DBF5316,C27518,Dispenser Sabun,Rumah Tangga,310656,1,Transfer Bank,3,2023-03-01,0
779E973A,C19004,Granola,Makanan & Minuman,63259,2,Kartu Kredit,4,2023-04-12,1
4E6ABB42,C95868,Masker KF94,Kesehatan,101275,3,ShopeePay,3,2024-01-16,0
9CB6E8F8,C74128,Foundation,Kecantikan,403152,3,Transfer Bank,2,2023-05-21,1
395C1CE5,C24775,Set Pisau Dapur,Rumah Tangga,494804,2,Transfer Bank,4,2023-06-11,0
EF1B7386,C94991,Hand Sanitizer,Kesehatan,469020,3,COD,3,2023-10-05,0
460D500A,C27192,Sunscreen SPF50,Kecantikan,472747,2,Kartu Kredit,4,2023-12-12,0
E8E444DD,C43335,Coklat Bubuk,Makanan & Minuman,46771,2,Transfer Bank,5,2023-11-03,0
B58E7F14,C80069,Termometer Digital,Kesehatan,286326,2,ShopeePay,5,2023-01-16,0
EF55A9D1,C94839,Kopi Literan,Makanan & Minuman,253458,1,Kartu Kredit,3,2023-04-15,0
E2306B04,C64349,Sarung Jok,Otomotif,135327,3,GoPay,4,2023-06-17,1
CA7BDA5E,C70792,Celana Jogger,Fashion,462932,1,COD,2,2023-06-02,0
D6E9CE24,C24273,Charger Type-C,Elektronik,393531,1,ShopeePay,4,2024-03-06,0
B767C586,C34571,Pengharum Mobil,Otomotif,96363,2,Transfer Bank,1,2023-11-10,0
3D7DA780,C51226,Charger Type-C,Elektronik,323781,3,COD,4,2024-02-21,0
23A61A8E,C41066,Hijab,Fashion,68748,1,ShopeePay,3,2023-11-26,0
0870C941,C39003,Foundation,Kecantikan,45247,3,ShopeePay,1,2023-06-11,0
6C43CBFD,C14533,Puzzle 1000pcs,Mainan,437303,3,GoPay,3,2024-03-20,0
3730D0EE,C72362,Vitamin C,Kesehatan,227977,3,Kartu Kredit,3,2023-07-01,1
4CD4B4E2,C12805,Lipstik Matte,Kecantikan,311441,1,Transfer Bank,5,2023-09-14,0
620281AE,C24707,Kopi Literan,Makanan & Minuman,448898,1,COD,3,2023-02-06,0
F490B94A,C63633,Power Bank,Elektronik,106637,2,Kartu Kredit,1,2023-11-24,0
55805E02,C87882,Skincare Toner,Kecantikan,236134,2,COD,2,2023-11-26,0
1979457C,C67811,Pengharum Mobil,Otomotif,169337,2,Transfer Bank,5,2023-01-16,0
0991218D,C76942,Mainan Edukasi,Mainan,182642,2,Transfer Bank,5,2023-11-04,0
E4F03BD3,C57023,Pengharum Mobil,Otomotif,249855,2,COD,5,2024-01-01,0
038060A7,C18998,Wajan Anti Lengket,Rumah Tangga,439517,3,COD,5,2023-12-23,0
28359BE6,C34765,Sunscreen SPF50,Kecantikan,288533,2,GoPay,2,2023-04-02,0
0FB64EA5,C37699,Sarung Jok,Otomotif,298533,3,ShopeePay,4,2024-02-05,0
57B1973D,C47924,Mie Instan Premium,Makanan & Minuman,208014,2,GoPay,3,2023-12-02,0
B26A813E,C17849,Power Bank,Elektronik,169890,3,Transfer Bank,5,2023-03-13,0
37F66839,C84582,GPS Tracker,Otomotif,28699,2,GoPay,1,2023-06-14,0
B5F8B1E7,C77787,RC Car,Mainan,115720,1,COD,5,2024-02-13,0
4A8D8A59,C58258,Sunscreen SPF50,Kecantikan,112909,2,GoPay,4,2023-01-26,0
3BF5A595,C18477,Tempat Sampah Mini,Rumah Tangga,397240,2,GoPay,1,2023-08-07,0
954CD146,C13885,Kopi Literan,Makanan & Minuman,461549,3,Kartu Kredit,3,2023-09-07,0
ED541111,C13650,Masker KF94,Kesehatan,41959,2,COD,3,2024-01-27,0
B181C061,C16907,Hijab,Fashion,101849,1,GoPay,3,2023-12-03,0
C8AB6C61,C85036,Sunscreen SPF50,Kecantikan,340171,3,COD,2,2023-08-03,0
BB1703D6,C53727,Puzzle 1000pcs,Mainan,402517,1,COD,4,2023-12-28,0
123B0644,C25305,Granola,Makanan & Minuman,393601,3,ShopeePay,4,2024-02-27,0
7CAB8037,C88886,Granola,Makanan & Minuman,389300,1,GoPay,5,2023-11-06,0
9BF4941A,C73856,Kopi Literan,Makanan & Minuman,416036,1,COD,2,2024-02-05,0
77AD3E66,C73127,Headphone Bluetooth,Elektronik,135155,3,Kartu Kredit,1,2023-05-15,0
C1B4A42A,C15901,Dispenser Sabun,Rumah Tangga,471153,3,ShopeePay,4,2023-12-15,0
77956E38,C42167,Mainan Edukasi,Mainan,375675,2,COD,3,2024-03-26,0
CEABDE91,C76607,Alat Vakum Mini,Otomotif,363127,1,GoPay,4,2023-10-06,0
3D077950,C71308,RC Car,Mainan,301317,1,GoPay,1,2024-03-03,0
45910966,C72880,Sunscreen SPF50,Kecantikan,434960,1,Transfer Bank,3,2024-01-02,1
D1B7B078,C49526,Mainan Edukasi,Mainan,434881,3,COD,2,2024-02-06,0
26013378,C34776,Sunscreen SPF50,Kecantikan,356596,2,GoPay,1,2023-11-06,0
855829A5,C83385,Sarung Jok,Otomotif,211678,2,GoPay,2,2023-12-10,1
0C063B7C,C17233,Coklat Bubuk,Makanan & Minuman,365872,2,Transfer Bank,2,2023-07-12,0
2F8BF7E6,C87628,Hoodie Polos,Fashion,394287,1,Transfer Bank,4,2023-11-25,0
D8B5AF49,C26504,Hijab,Fashion,366406,1,Transfer Bank,3,2024-01-04,0
3B065189,C73245,Puzzle 1000pcs,Mainan,134686,3,GoPay,5,2023-04-22,0
7B7A74AB,C45888,Pengharum Mobil,Otomotif,305683,2,GoPay,3,2023-06-20,0
5F5763E2,C70431,Headphone Bluetooth,Elektronik,229116,1,COD,3,2023-07-02,0
C70FA499,C48870,Sarung Jok,Otomotif,461567,1,Kartu Kredit,2,2023-04-03,0
05F5486E,C64536,Smartwatch,Elektronik,441348,3,ShopeePay,1,2024-02-17,0
4DA34E4A,C41860,Coklat Bubuk,Makanan & Minuman,26230,1,Kartu Kredit,3,2024-01-31,0
207E85E9,C30829,RC Car,Mainan,328430,3,COD,3,2024-02-27,0
7D01E8C7,C49647,Foundation,Kecantikan,275591,2,Kartu Kredit,2,2023-07-08,0
E3411AA0,C93320,Mie Instan Premium,Makanan & Minuman,376488,3,ShopeePay,4,2023-02-09,0
B2F44075,C75471,Skincare Toner,Kecantikan,465221,2,GoPay,5,2023-01-18,0
358B8743,C31385,RC Car,Mainan,399108,2,GoPay,4,2023-04-24,0
CF04F136,C17716,Boneka Anime,Mainan,155945,2,ShopeePay,5,2023-07-05,0
